Country,Year,code,Code,GROWTH,TEA,FDI,RGDPPC,LOGRGDPPC,INITIAL,CREDIT,RD,POPULATION,PATENTS,LOGPATENTS,PATENT,LOGPATENT,GCF,UNEMPLOYMENT,TRADE,URBAN,POLSTAB,MOBILE,BROADBAND,TELEPHONE,GOVT,EDUC,INFLATION,RGDPPC2001
Latin America & Caribbean,2016,,,,,,18509.2621,9.82602654,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,2017,,,,,,18689.68373,9.835726978,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,2018,,,,,,18826.40047,9.843015444,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,2019,,,,,,18809.51195,9.842117976,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,2020,,,,,,17422.83204,9.765536811,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,2021,,,,,,18561.53322,9.828846612,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,2022,,,,,,19190.91648,9.862192346,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,2023,,,,,,19458.85826,9.876057683,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2000,,,,,,14308.55504,9.568612892,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2001,,,,,,14130.60719,9.556098446,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2002,,,,,,13996.39795,9.546555286,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2003,,,,,,14147.02897,9.557259914,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2004,,,,,,14698.33941,9.595489801,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2005,,,,,,15083.85464,9.621380222,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2006,,,,,,15676.81262,9.659937996,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2007,,,,,,16316.84014,9.699952991,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2008,,,,,,16734.9544,9.725254889,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2009,,,,,,16153.95391,9.689920123,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2010,,,,,,17052.02194,9.744024065,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2011,,,,,,17619.64371,9.776769679,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2012,,,,,,17847.21674,9.78960285,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2013,,,,,,18156.61562,9.80679027,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2014,,,,,,18223.46342,9.810465242,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2015,,,,,,18105.84347,9.803990009,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2016,,,,,,17861.07948,9.790379294,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2017,,,,,,18036.04762,9.80012768,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2018,,,,,,18129.77391,9.805310833,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2019,,,,,,18076.20414,9.802351664,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2020,,,,,,16744.53381,9.725827144,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2021,,,,,,17792.02817,9.78650578,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2022,,,,,,18373.55889,9.818667893,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),2023,,,,,,18631.24745,9.832595421,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2000,,,,,,14571.62522,9.586831439,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2001,,,,,,14400.7179,9.575033338,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2002,,,,,,14272.17621,9.566067201,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2003,,,,,,14441.63768,9.577870819,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2004,,,,,,15011.92852,9.616600399,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2005,,,,,,15421.95317,9.643547304,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2006,,,,,,16037.92706,9.682711637,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2007,,,,,,16695.68918,9.722905832,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2008,,,,,,17130.32687,9.748605673,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2009,,,,,,16552.7369,9.714306739,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2010,,,,,,17457.46597,9.767522685,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2011,,,,,,18054.02703,9.801124043,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2012,,,,,,18331.04553,9.816351378,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2013,,,,,,18659.23389,9.834096417,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2014,,,,,,18739.05744,9.838365258,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2015,,,,,,18638.96392,9.833009503,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2016,,,,,,18412.78602,9.820800595,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2017,,,,,,18597.50128,9.830782511,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2018,,,,,,18739.52192,9.838390044,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2019,,,,,,18716.62461,9.837167424,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2020,,,,,,17335.10099,9.760488684,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2021,,,,,,18476.43219,9.824251263,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2022,,,,,,19096.20316,9.857244807,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),2023,,,,,,19361.90563,9.871062787,,,,,,,,,,,,,,,,,,,,
Latvia,2000,,,,,,15007.33416,9.616294305,,,,,,,,,,,,,,,,,,,,
Latvia,2001,,,,,,16163.73446,9.690525398,,,,,,,,,,,,,,,,,,,,
Latvia,2002,,,,,,17511.72127,9.770625723,,,,,,,,,,,,,,,,,,,,
Latvia,2003,,,,,,19171.08661,9.861158517,,,,,,,,,,,,,,,,,,,,
Latvia,2004,,,,,,20987.03645,9.951660214,,,,,,,,,,,,,,,,,,,,
Latvia,2005,371,LVA,11.92326602,6.65,4.762891664,23489.37663,10.06430354,9.690525398,,0.527069986,2238799,112,4.718498871,50026.82242,10.82031459,35.05753066,10.033,100.2357513,68,0.814021409,83.80972937,2.721260852,32.73815175,34.344986,12.25013,6.748450279,16163.73446
Latvia,2006,371,LVA,13.0036481,6.53,7.907562979,26543.85251,10.18655346,9.690525398,,0.646910012,2218357,114,4.736198448,51389.38413,10.8471869,39.82314164,7.03,100.1329827,67.967,0.838368714,99.08267704,4.976330735,29.82785618,33.675213,12.29692,6.536199088,16163.73446
Latvia,2007,371,LVA,10.8429125,4.46,8.737624766,29421.97921,10.28949727,9.690525398,,0.551069975,2200325,139,4.934473933,63172.48588,11.05362414,41.55970383,6.052,95.5732855,67.9,0.561930537,101.8820773,15.55839862,29.59684346,32.935566,12.17079,10.09297758,16163.73446
Latvia,2008,371,LVA,-2.226965766,6.53,4.000286686,28766.76181,10.2669759,9.690525398,,0.577199996,2177322,206,5.327876169,94611.6376,11.45753577,35.2712985,7.739,91.17645536,67.834,0.203508124,106.8916096,19.16414157,27.56913559,36.352097,12.35106,15.40231911,16163.73446
Latvia,2009,371,LVA,-12.83280312,10.51,-0.56803099,25075.1799,10.12963379,9.690525398,,0.448579997,2141669,240,5.480638923,112062.1347,11.62680877,22.43661161,17.515,86.41245309,67.814,0.348279804,108.3402116,21.38557518,26.41486362,42.398205,12.45603,3.534106729,16163.73446
Latvia,2010,371,LVA,-2.446157683,9.68,1.982719811,24461.80146,10.10486806,9.690525398,94.67613299,0.60571003,2097555,178,5.18178355,84860.70687,11.34876645,20.34392453,19.482,108.6047806,67.841,0.527854025,109.7343364,20.6933044,25.31964807,42.66702,12.56456,-1.08463595,16163.73446
Latvia,2011,371,LVA,4.458446915,11.85,5.530675725,25552.41789,10.14848722,9.690525398,80.17672679,0.715619981,2059709,173,5.153291594,83992.44748,11.33848216,25.76400639,16.206,125.4904462,67.869,0.320002139,111.1713483,22.02348224,24.86039787,39.88641,12.60591,4.370735599,16163.73446
Latvia,2012,371,LVA,8.378223797,13.39,3.836644238,27693.25665,10.22894422,9.690525398,64.69031955,0.663070023,2034319,193,5.262690189,94872.04318,11.46028435,27.52131809,15.047,128.2284417,67.897,0.453626722,128.1080484,23.1852675,23.1852675,37.111908,12.70405,2.257789244,16163.73446
Latvia,2013,371,LVA,3.106379396,13.25,3.275255658,28553.51427,10.2595353,9.690525398,58.23110544,0.613210022,2012647,225,5.416100402,111793.0765,11.62440491,24.34980247,11.867,125.1578552,67.925,0.593635261,125.917678,24.41562482,20.82219617,37.328922,12.80915,-0.029454778,16163.73446
Latvia,2014,,,,,,29371.96152,10.28779581,,,,,,,,,,,,,,,,,,,,
Latvia,2015,371,LVA,4.739182606,14.11,2.981480834,30763.95241,10.33409891,9.690525398,48.30676841,0.619400024,1977527,136,4.912654886,68772.76518,11.13856309,23.80509525,9.873,122.2993647,67.98,0.43631041,130.0230176,25.27682603,17.87188968,37.39257,12.87024,0.174242244,16163.73446
Latvia,2016,371,LVA,3.308434398,14.19,1.194366133,31781.75759,10.36664774,9.690525398,46.70233213,0.435140014,1959537,95,4.553876892,48480.84012,10.78892395,21.16480401,9.643,118.9106331,68.021,0.467219561,134.2946659,26.30657784,18.39090012,36.125237,12.93481,0.140633335,16163.73446
Latvia,2017,371,LVA,4.232116165,14.15,3.903672863,33126.79849,10.40809786,9.690525398,42.12058115,0.511039972,1942248,90,4.49980967,46338.05776,10.74371888,22.01287313,8.715,123.8523114,68.075,0.452953696,126.0509437,26.91862648,17.5099828,36.4883,,2.930363124,16163.73446
Latvia,2018,,,,,,34718.18138,10.45501879,,,,,,,,,,,,,,,,,,,,
Latvia,2019,371,LVA,1.2892627,15.43,3.256608409,35165.78994,10.46782901,9.690525398,34.54369951,0.636269987,1913822,82,4.406719247,42846.19991,10.66537224,22.82365126,6.312,120.7431367,68.222,0.426793516,108.0924889,26.55410359,12.28908119,37.58679,13.25272,2.811409201,16163.73446
Latvia,2020,371,LVA,-2.834852807,15.6,2.762626783,34168.89156,10.43907091,9.690525398,33.71033332,0.729910016,1900449,93,4.532599493,48935.80412,10.7982646,21.40235518,8.098,120.1972888,68.315,0.462128848,108.1340417,25.85954418,11.17043708,41.175472,,0.219064905,16163.73446
Latvia,2021,371,LVA,7.635604104,15.13,9.381075886,36777.89285,10.51265221,9.690525398,31.41629843,0.740920007,1884490,104,4.644390899,55187.34512,10.91848895,25.01023721,7.513,132.334031,68.421,0.673323035,115.358508,26.13789603,10.25060315,42.837765,,3.275829374,16163.73446
Latvia,2022,371,LVA,3.639338327,14.2,2.873868043,37967.47343,10.54448511,9.690525398,28.78052982,,1879383,,,,,25.03689413,6.815,150.3738676,68.54,0.480724365,117.0957679,26.40168243,9.401718638,40.254795,,17.31028302,16163.73446
Latvia,2023,,,,,,37812.57703,10.54039705,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2000,,,,,,2032.581424,7.617061902,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2001,,,,,,2084.061932,7.64207412,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2002,,,,,,2143.189929,7.670050619,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2003,,,,,,2200.414829,7.69640118,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2004,,,,,,2288.82717,7.735794813,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2005,,,,,,2405.233876,7.785402424,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2006,,,,,,2519.868102,7.831961839,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2007,,,,,,2652.524548,7.883267125,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2008,,,,,,2767.096934,7.925554011,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2009,,,,,,2827.281547,7.947070945,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2010,,,,,,2934.465466,7.984280592,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2011,,,,,,3006.816953,8.008637308,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2012,,,,,,3078.053647,8.032052743,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2013,,,,,,3176.354727,8.063489506,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2014,,,,,,3290.722331,8.098862373,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2015,,,,,,3378.466761,8.125177265,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2016,,,,,,3456.796789,8.148097656,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2017,,,,,,3549.993957,8.17470118,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2018,,,,,,3641.7564,8.200221372,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2019,,,,,,3749.870081,8.229476473,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2020,,,,,,3664.857337,8.206544688,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2021,,,,,,3674.064779,8.209053897,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2022,,,,,,3766.040805,8.233779544,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,2023,,,,,,3828.496651,8.250227486,,,,,,,,,,,,,,,,,,,,
Lebanon,2000,,,,,,11595.02797,9.358331662,,,,,,,,,,,,,,,,,,,,
Lebanon,2001,,,,,,11852.17374,9.380266568,,,,,,,,,,,,,,,,,,,,
Lebanon,2002,,,,,,12099.47789,9.400917581,,,,,,,,,,,,,,,,,,,,
Lebanon,2003,,,,,,12328.73933,9.419688347,,,,,,,,,,,,,,,,,,,,
Lebanon,2004,,,,,,12951.01415,9.468929377,,,,,,,,,,,,,,,,,,,,
Lebanon,2005,,,,,,13103.37318,9.480624971,,,,,,,,,,,,,,,,,,,,
Lebanon,2006,,,,,,13089.83818,9.479591497,,,,,,,,,,,,,,,,,,,,
Lebanon,2007,,,,,,14041.59521,9.54977929,,,,,,,,,,,,,,,,,,,,
Lebanon,2008,,,,,,15070.62145,9.620502528,,,,,,,,,,,,,,,,,,,,
Lebanon,2009,961,LBN,8.817900667,14.98,13.56965891,16399.53388,9.705008191,9.380266568,72.04469361,,4951135,,,,,26.92101617,6.355,90.39783886,87.187,-1.561696887,48.27817223,3.978886453,16.23345278,32.086273,,1.195096712,11852.17374
Lebanon,2010,,,,,,17549.10558,9.772758263,,,,,,,,,,,,,,,,,,,,
Lebanon,2011,,,,,,17528.4941,9.77158307,,,,,,,,,,,,,,,,,,,,
Lebanon,2012,,,,,,17515.34066,9.770832385,,,,,,,,,,,,,,,,,,,,
Lebanon,2013,,,,,,16582.97264,9.716131703,,,,,,,,,,,,,,,,,,,,
Lebanon,2014,,,,,,15381.93576,9.640949097,,,,,,,,,,,,,,,,,,,,
Lebanon,2015,961,LBN,-1.493847611,30.15,4.324691745,15152.15308,9.625897918,9.380266568,100.5661239,,6398940,110,4.700480366,17190.34715,9.752103293,22.22277926,9.27,71.83904263,88.106,-1.698364496,72.78785236,,15.8283872,26.659088,,-3.749145248,11852.17374
Lebanon,2016,961,LBN,3.831447224,21.15,5.021740406,15732.69982,9.663496616,9.380266568,103.9993482,,6258619,,,,,23.14257137,9.76,67.72361779,88.266,-1.615684032,68.33843563,,29.02016739,28.28351,,-0.783359624,11852.17374
Lebanon,2017,961,LBN,3.370037953,24.13,4.75677914,16262.89778,9.696641582,9.380266568,106.5677251,,6109252,,,,,21.78793523,10.236,68.45542926,88.429,-1.622226834,72.00693309,,14.86075546,30.571587,,4.321352183,11852.17374
Lebanon,2018,961,LBN,0.727150842,24.08,4.84140309,16381.15358,9.703886781,9.380266568,,,5950839,,,,,22.4871034,10.741,68.2573073,88.593,-1.621535778,74.34556707,,15.01517685,32.32517,10.36939,6.076989079,11852.17374
Lebanon,2019,,,,,,15693.92724,9.661029117,,,,,,,,,,,,,,,,,,,,
Lebanon,2020,,,,,,12594.62325,9.441025276,,,,,,,,,,,,,,,,,,,,
Lebanon,2021,,,,,,11860.05863,9.380931616,,,,,,,,,,,,,,,,,,,,
Lebanon,2022,,,,,,12007.23359,9.393264546,,,,,,,,,,,,,,,,,,,,
Lebanon,2023,,,,,,12293.32989,9.416812109,,,,,,,,,,,,,,,,,,,,
Lesotho,2000,,,,,,1926.203429,7.563306209,,,,,,,,,,,,,,,,,,,,
Lesotho,2001,,,,,,1993.965708,7.597880753,,,,,,,,,,,,,,,,,,,,
Lesotho,2002,,,,,,2010.348297,7.606063268,,,,,,,,,,,,,,,,,,,,
Lesotho,2003,,,,,,2106.765994,7.652909346,,,,,,,,,,,,,,,,,,,,
Lesotho,2004,,,,,,2150.671127,7.673535225,,,,,,,,,,,,,,,,,,,,
Lesotho,2005,,,,,,2234.173489,7.711626635,,,,,,,,,,,,,,,,,,,,
Lesotho,2006,,,,,,2329.439798,7.753383088,,,,,,,,,,,,,,,,,,,,
Lesotho,2007,,,,,,2418.814879,7.79103298,,,,,,,,,,,,,,,,,,,,
Lesotho,2008,,,,,,2537.640413,7.838989957,,,,,,,,,,,,,,,,,,,,
Lesotho,2009,,,,,,2488.17051,7.819302984,,,,,,,,,,,,,,,,,,,,
Lesotho,2010,,,,,,2601.706525,7.863922864,,,,,,,,,,,,,,,,,,,,
Lesotho,2011,,,,,,2701.86943,7.901699194,,,,,,,,,,,,,,,,,,,,
Lesotho,2012,,,,,,2849.180535,7.9547867,,,,,,,,,,,,,,,,,,,,
Lesotho,2013,,,,,,2873.373654,7.963242108,,,,,,,,,,,,,,,,,,,,
Lesotho,2014,,,,,,2892.809901,7.969983593,,,,,,,,,,,,,,,,,,,,
Lesotho,2015,,,,,,2950.403023,7.989697058,,,,,,,,,,,,,,,,,,,,
Lesotho,2016,,,,,,3020.733132,8.01325484,,,,,,,,,,,,,,,,,,,,
Lesotho,2017,,,,,,2889.885653,7.968972214,,,,,,,,,,,,,,,,,,,,
Lesotho,2018,,,,,,2811.605758,7.941511043,,,,,,,,,,,,,,,,,,,,
Lesotho,2019,,,,,,2737.260352,7.914712828,,,,,,,,,,,,,,,,,,,,
Lesotho,2020,,,,,,2501.182953,7.82451908,,,,,,,,,,,,,,,,,,,,
Lesotho,2021,,,,,,2516.977753,7.830814156,,,,,,,,,,,,,,,,,,,,
Lesotho,2022,,,,,,2522.388886,7.832961702,,,,,,,,,,,,,,,,,,,,
Lesotho,2023,,,,,,2518.293823,7.831336897,,,,,,,,,,,,,,,,,,,,
Liberia,2000,,,,,,1889.404389,7.54401692,,,,,,,,,,,,,,,,,,,,
Liberia,2001,,,,,,1888.215924,7.543387707,,,,,,,,,,,,,,,,,,,,
Liberia,2002,,,,,,1908.728633,7.554192662,,,,,,,,,,,,,,,,,,,,
Liberia,2003,,,,,,1322.719543,7.187445156,,,,,,,,,,,,,,,,,,,,
Liberia,2004,,,,,,1341.169224,7.201297068,,,,,,,,,,,,,,,,,,,,
Liberia,2005,,,,,,1349.805111,7.207715499,,,,,,,,,,,,,,,,,,,,
Liberia,2006,,,,,,1378.57968,7.228809031,,,,,,,,,,,,,,,,,,,,
Liberia,2007,,,,,,1436.314395,7.269835664,,,,,,,,,,,,,,,,,,,,
Liberia,2008,,,,,,1477.475817,7.298090382,,,,,,,,,,,,,,,,,,,,
Liberia,2009,,,,,,1507.511944,7.318215852,,,,,,,,,,,,,,,,,,,,
Liberia,2010,,,,,,1553.754892,7.348429791,,,,,,,,,,,,,,,,,,,,
Liberia,2011,,,,,,1616.361154,7.3879327,,,,,,,,,,,,,,,,,,,,
Liberia,2012,,,,,,1684.886508,7.429453486,,,,,,,,,,,,,,,,,,,,
Liberia,2013,,,,,,1791.725848,7.490934595,,,,,,,,,,,,,,,,,,,,
Liberia,2014,,,,,,1767.529517,7.477338097,,,,,,,,,,,,,,,,,,,,
Liberia,2015,,,,,,1731.595115,7.456798294,,,,,,,,,,,,,,,,,,,,
Liberia,2016,,,,,,1670.704343,7.421000579,,,,,,,,,,,,,,,,,,,,
Liberia,2017,,,,,,1679.414833,7.426200698,,,,,,,,,,,,,,,,,,,,
Liberia,2018,,,,,,1666.625168,7.418556003,,,,,,,,,,,,,,,,,,,,
Liberia,2019,,,,,,1594.236039,7.374149928,,,,,,,,,,,,,,,,,,,,
Liberia,2020,,,,,,1515.589151,7.323559521,,,,,,,,,,,,,,,,,,,,
Liberia,2021,,,,,,1558.742249,7.351634524,,,,,,,,,,,,,,,,,,,,
Liberia,2022,,,,,,1600.025066,7.377774574,,,,,,,,,,,,,,,,,,,,
Liberia,2023,,,,,,1639.628586,7.402225023,,,,,,,,,,,,,,,,,,,,
Libya,2000,,,,,,20054.11105,9.906189452,,,,,,,,,,,,,,,,,,,,
Libya,2001,,,,,,19248.29757,9.865177898,,,,,,,,,,,,,,,,,,,,
Libya,2002,,,,,,18607.31765,9.831310204,,,,,,,,,,,,,,,,,,,,
Libya,2003,,,,,,20508.26821,9.928583411,,,,,,,,,,,,,,,,,,,,
Libya,2004,,,,,,20877.3972,9.946422379,,,,,,,,,,,,,,,,,,,,
Libya,2005,,,,,,22753.91336,10.03249243,,,,,,,,,,,,,,,,,,,,
Libya,2006,,,,,,23683.80932,10.07254694,,,,,,,,,,,,,,,,,,,,
Libya,2007,,,,,,24648.42695,10.11246836,,,,,,,,,,,,,,,,,,,,
Libya,2008,,,,,,24090.13696,10.08955778,,,,,,,,,,,,,,,,,,,,
Libya,2009,,,,,,22552.80589,10.02361477,,,,,,,,,,,,,,,,,,,,
Libya,2010,,,,,,23205.71831,10.05215401,,,,,,,,,,,,,,,,,,,,
Libya,2011,,,,,,12090.18248,9.400149037,,,,,,,,,,,,,,,,,,,,
Libya,2012,,,,,,23812.39058,10.07796134,,,,,,,,,,,,,,,,,,,,
Libya,2013,218,,-19.57835721,11.15,0.931638602,19150.31569,9.86007448,9.865177898,13.73693691,,5985221,,,,,21.68551732,19.316,106.3343609,78.756,-1.844076514,171.0095584,1.080996007,13.18247062,,,2.605818027,19248.29757
Libya,2014,,,,,,14465.54304,9.579524758,,,,,,,,,,,,,,,,,,,,
Libya,2015,,,,,,14124.8163,9.555688551,,,,,,,,,,,,,,,,,,,,
Libya,2016,,,,,,13714.97203,9.526243364,,,,,,,,,,,,,,,,,,,,
Libya,2017,,,,,,17897.53123,9.792418062,,,,,,,,,,,,,,,,,,,,
Libya,2018,,,,,,19022.00393,9.85335169,,,,,,,,,,,,,,,,,,,,
Libya,2019,,,,,,17633.16231,9.77753663,,,,,,,,,,,,,,,,,,,,
Libya,2020,,,,,,7256.086015,8.889595846,,,,,,,,,,,,,,,,,,,,
Libya,2021,,,,,,18171.52297,9.807610976,,,,,,,,,,,,,,,,,,,,
Libya,2022,,,,,,18206.01105,9.809507096,,,,,,,,,,,,,,,,,,,,
Libya,2023,,,,,,17703.86868,9.781538464,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,2000,,,,,,16296.88958,9.698729545,,,,,,,,,,,,,,,,,,,,
Lithuania,2001,,,,,,17504.0849,9.770189556,,,,,,,,,,,,,,,,,,,,
Lithuania,2002,,,,,,18836.46561,9.84354993,,,,,,,,,,,,,,,,,,,,
Lithuania,2003,,,,,,20996.57827,9.952114764,,,,,,,,,,,,,,,,,,,,
Lithuania,2004,,,,,,22628.64255,10.02697175,,,,,,,,,,,,,,,,,,,,
Lithuania,2005,,,,,,24778.59988,10.11773565,,,,,,,,,,,,,,,,,,,,
Lithuania,2006,,,,,,27044.01237,10.20522091,,,,,,,,,,,,,,,,,,,,
Lithuania,2007,,,,,,30407.00297,10.32242822,,,,,,,,,,,,,,,,,,,,
Lithuania,2008,,,,,,31524.53359,10.35852137,,,,,,,,,,,,,,,,,,,,
Lithuania,2009,,,,,,27146.48412,10.20900282,,,,,,,,,,,,,,,,,,,,
Lithuania,2010,,,,,,28179.49351,10.24634981,,,,,,,,,,,,,,,,,,,,
Lithuania,2011,370,,8.461109064,11.26,4.320222499,30563.79119,10.32757129,9.770189556,49.50000588,0.902689993,3028115,93,4.532599493,30712.17573,10.33241446,21.96246481,15.39,148.4472191,66.741,0.671200335,159.3007028,23.475691,22.96630297,,12.57373,4.130275626,17504.0849
Lithuania,2012,370,,5.246002459,6.69,1.577505051,32167.16843,10.3787016,9.770189556,46.51877933,0.893040001,2987773,109,4.691347882,36482.02189,10.50457487,19.76016699,13.365,155.8431607,66.864,0.786209881,163.1312022,25.09877288,22.04762708,,12.5645,3.089982771,17504.0849
